ArtistName,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,TitleofWork,EditionNumber,YearofPublication,PartinText,ChapterTitle,StartDateofWork,EndDateofWork,Circa,Medium,HeightofActualWork(in),HeightofActualWork(cm),WidthofActualWork(in),WidthofActualWork(cm),HeightofWorkinJanson(in inches),HeightofWorkinJanson(cm),WidthofWorkinJanson(in),WidthofWorkinJanson(cm),LengthofText(in),LengthofText(cm),WidthofText(in),WidthofText(cm),AreaActualWork(cm^2),AreaWorkinJanson(cm^2),AreaTextinJanson(cm^2),AreaRatioWork/Figure,WorkinTextinColor,LocationasCataloguedinJanson,,,,,
Rosa Bonheur,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,3,1986,4,Neoclassicism and Romanticism,1849,1849,0,Oil on canvas,69,175.26,104,264.16,3.625,9.2075,6.875,17.4625,2.75,6.985,3.5,8.89,46296.6816,160.7859688,62.09665,287.9398119,0,Musée National du Château de Fontainebleau,,,,,
Rosa Bonheur,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,4,1991,4,Neoclassicism and Romanticism,1849,1849,0,Oil on canvas,69,175.26,104,264.16,3.25,8.255,6.125,15.5575,3,7.62,3.5,8.89,46296.6816,128.4271625,67.7418,360.4897959,1,"Musée d'Orsay, Paris, France",,,,,
Rosa Bonheur,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,5,1995,4,Neoclassicism and Romanticism,1849,1849,0,Oil on canvas,69,175.26,104,264.16,3.125,7.9375,6.125,15.5575,3,7.62,3.5,8.89,46296.6816,123.4876563,67.7418,374.9093878,1,"Musée d'Orsay, Paris, France",,,,,
Rosa Bonheur,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,6,2001,4,Neoclassicism and Romanticism,1849,1849,0,Oil on canvas,69,175.26,104,264.16,3.25,8.255,6.125,15.5575,3.25,8.255,3.5,8.89,46296.6816,128.4271625,73.38695,360.4897959,1,"Musée d'Orsay, Paris, France",,,,,
Rosa Bonheur,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,7,2007,4,"The Age of Positivism: Realism, Impressionism, and the Pre-Raphealites",1849,1849,0,Oil on canvas,69,175.26,104,264.16,3.5,8.89,7.125,18.0975,9.25,23.495,3.5,8.89,46296.6816,160.886775,208.87055,287.7593985,1,"Musée d'Orsay, Paris, France",,,,,
Rosa Bonheur,215,French,Female,White,Not Hispanic or Latinx,Plowing in the Nivernais,8,2011,4,"The Age of Positivism: Realism, Impressionism, and the Pre-Raphealites",1849,1849,0,Oil on canvas,69,175.26,104,264.16,3.75,9.525,7.625,19.3675,9.25,23.495,3.5,8.89,46296.6816,184.4754375,208.87055,250.9639344,1,"Musée d'Orsay, Paris, France",,,,,
Roy Lichtenstein,216,American,Male,White,Not Hispanic or Latinx,Girl at Piano,1.1,1969,4,Twentieth-Century Painting and Sculpture,1963,1963,0,Magna on canvas,68,172.72,48,121.92,4.75,12.065,3.375,8.5725,6.5,16.51,3.25,8.255,21058.0224,103.4272125,136.29005,203.6023392,1,"Harry N. Abrams Family Collection, New York, NY, US",,,,,
Roy Lichtenstein,216,American,Male,White,Not Hispanic or Latinx,Girl at Piano,2,1977,4,Twentieth-Century Painting and Sculpture,1963,1963,0,Magna on canvas,68,172.72,48,121.92,4.75,12.065,3.375,8.5725,6.5,16.51,3.25,8.255,21058.0224,103.4272125,136.29005,203.6023392,1,"Harry N. Abrams Family Collection, New York, NY, US",,,,,
Roy Lichtenstein,216,American,Male,White,Not Hispanic or Latinx,Girl at Piano,3,1986,4,Twentieth-Century Painting and Sculpture,1963,1963,0,Magna on canvas,68,172.72,48,121.92,5,12.7,3.5,8.89,6,15.24,3.5,8.89,21058.0224,112.903,135.4836,186.5142857,1,"Harry N. Abrams Family Collection, New York, NY, US",,,,,
Roy Lichtenstein,216,American,Male,White,Not Hispanic or Latinx,Girl at Piano,4,1991,4,Twentieth-Century Painting  ,1963,1963,0,Magna on canvas,68,172.72,48,121.92,5.125,13.0175,3.5,8.89,4.75,12.065,3.5,8.89,21058.0224,115.725575,107.25785,181.9651568,1,"Harry N. Abrams Family Collection, New York, NY, US",,,,,
Roy Lichtenstein,216,American,Male,White,Not Hispanic or Latinx,Drowning Girl,5,1995,4,Twentieth-Century Painting  ,1963,1963,0,Oil and synthetic polymer paint on canvas,67.625,171.7675,66.75,169.545,3.5,8.89,3.375,8.5725,5.75,14.605,3.5,8.89,29122.32079,76.209525,129.83845,382.1349206,1,"The Museum of Modern Art, New York, NY, US",,,,,
Roy Lichtenstein,216,American,Male,White,Not Hispanic or Latinx,Drowning Girl,6,2001,4,Twentieth-Century Painting  ,1963,1963,9,Oil and synthetic polymer paint on canvas,67.625,171.7675,66.75,169.545,3.5,8.89,3.375,8.5725,5.5,13.97,3.5,8.89,29122.32079,76.209525,124.1933,382.1349206,1,"The Museum of Modern Art, New York, NY, US",,,,,
Roy Lichtenstein,216,American,Male,White,Not Hispanic or Latinx,Drowning Girl,7,2007,4,Postwar to Postmodern,1963,1963,0,Oil on canvas,67.625,171.7675,66.75,169.545,3.875,9.8425,3.875,9.8425,8,20.32,3.5,8.89,29122.32079,96.87480625,180.6448,300.6181061,1,"The Museum of Modern Art, New York, NY, US",,,,,
Roy Lichtenstein,216,American,Male,White,Not Hispanic or Latinx,Drowning Girl,8,2011,4,Postwar to Postmodern,1963,1963,0,Oil on canvas,67.625,171.7675,66.75,169.545,4,10.16,4,10.16,8.25,20.955,3.5,8.89,29122.32079,103.2256,186.28995,282.1230469,1,"The Museum of Modern Art, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,Return of Ulysses,1,1963,4,Twentieth-Century Painting and Sculpture,1936,1936,0,"Ink blots, brush, and pen drawing",9.375,23.8125,14.5,36.83,2.5,6.35,3.75,9.525,0.75,1.905,3.25,8.255,877.014375,60.48375,15.725775,14.5,0,"Private Collection, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,Return of Ulysses,1.1,1969,4,Twentieth-Century Painting and Sculpture,1936,1936,0,"Ink blots, brush, and pen drawing",9.375,23.8125,14.5,36.83,2.5,6.35,3.75,9.525,0.75,1.905,3.25,8.255,877.014375,60.48375,15.725775,14.5,0,"Private Collection, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,Return of Ulysses,2,1977,4,Twentieth-Century Painting and Sculpture,1936,1936,0,"Ink blots, brush, and pen drawing",9.375,23.8125,14.5,36.83,2.5,6.35,3.75,9.525,1,2.54,3.25,8.255,877.014375,60.48375,20.9677,14.5,0,"Private Collection, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,The Persistence of Memory,3,1986,4,Twentieth-Century Painting and Sculpture,1931,1931,0,Oil on canvas,9.5,24.13,13,33.02,2.625,6.6675,3.5,8.89,1,2.54,3.5,8.89,796.7726,59.274075,22.5806,13.44217687,0,"The Museum of Modern Art, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,The Persistence of Memory,4,1991,4,Twentieth-Century Painting  ,1931,1931,0,Oil on canvas,9.5,24.13,13,33.02,2.625,6.6675,3.375,8.5725,0.75,1.905,3.5,8.89,796.7726,57.15714375,16.93545,13.94003527,1,"The Museum of Modern Art, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,The Persistence of Memory,5,1995,4,Twentieth-Century Painting  ,1931,1931,0,Oil on canvas,9.5,24.13,13,33.02,2.5,6.35,3.375,8.5725,0.75,1.905,3.5,8.89,796.7726,54.435375,16.93545,14.63703704,1,"The Museum of Modern Art, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,The Persistence of Memory,6,2001,4,Twentieth-Century Painting  ,1931,1931,0,Oil on canvas,9.5,24.13,13,33.02,2.5,6.35,3.375,8.5725,0.75,1.905,3.5,8.89,796.7726,54.435375,16.93545,14.63703704,1,"The Museum of Modern Art, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,The Persistence of Memory,7,2007,4,Art Between the Wars,1931,1931,0,Oil on canvas,9.5,24.13,13,33.02,3.75,9.525,5.125,13.0175,8,20.32,3.5,8.89,796.7726,123.9916875,180.6448,6.42601626,1,"The Museum of Modern Art, New York, NY, US",,,,,
Salvador Dalí,217,Spanish,Male,White,Hispanic or Latinx,The Persistence of Memory,8,2011,4,Art Between the Wars,1931,1931,0,Oil on canvas,9.5,24.13,13,33.02,4.75,12.065,6.5,16.51,8.75,22.225,3.5,8.89,796.7726,199.19315,197.58025,4,1,"The Museum of Modern Art, New York, NY, US",,,,,
Sebastiano Del Piombo,218,Italian,Male,White,Not Hispanic or Latinx,Christ in Limbo,1,1963,4,Post-Impressionism ,1530,1530,1,Oil on canvas,89,226.06,45,114.3,4.25,10.795,2,5.08,0.25,0.635,3.25,8.255,25838.658,54.8386,5.241925,471.1764706,0,"The Prado, Madrid, Spain",,,,,
Sebastiano Del Piombo,218,Italian,Male,White,Not Hispanic or Latinx,Christ in Limbo,1.1,1969,4,Post-Impressionism ,1530,1530,1,Oil on canvas,89,226.06,45,114.3,4.25,10.795,2,5.08,0.25,0.635,3.25,8.255,25838.658,54.8386,5.241925,471.1764706,0,"The Prado, Madrid, Spain",,,,,
Sebastiano Del Piombo,218,Italian,Male,White,Not Hispanic or Latinx,Christ in Limbo,2,1977,4,Post-Impressionism ,1530,1530,1,Oil on canvas,89,226.06,45,114.3,4.25,10.795,2,5.08,0.25,0.635,3.25,8.255,25838.658,54.8386,5.241925,471.1764706,0,"The Prado, Madrid, Spain",,,,,
Sebastiano Del Piombo,218,Italian,Male,White,Not Hispanic or Latinx,Christ in Limbo,3,1986,4,Post-Impressionism ,1530,1530,1,Oil on canvas,89,226.06,45,114.3,5.375,13.6525,2.5,6.35,0.25,0.635,3.5,8.89,25838.658,86.693375,5.64515,298.0465116,0,"The Prado, Madrid, Spain",,,,,
Sigmar Polke,219,German,Male,White,Not Hispanic or Latinx,Alice in Wonderland,7,2007,4,The Postmodern Era,1971,1971,0,Mixed media on fabric strips,126,320.04,102.75,260.985,8,20.32,8,20.32,11,27.94,3.5,8.89,83525.6394,412.9024,248.3866,202.2890625,1,"Private Collection, Cologne",,,,,
Sigmar Polke,219,German,Male,White,Not Hispanic or Latinx,Alice in Wonderland,8,2011,4,Postwar to Postmodern,1971,1971,0,Mixed media on fabric strips,126,320.04,102.75,260.985,7.75,19.685,7.75,19.685,17.75,45.085,3.5,8.89,83525.6394,387.499225,400.80565,215.5504683,1,"Private Collection, Cologne",,,,,
Stuart Davis,220,American,Male,White,Not Hispanic or Latinx,Hot Still-Scape for Six Colors - Seventh Avenue Style,7,2007,4,Art Between the Wars,1940,1940,0,Oil on canvas,36,91.44,45,114.3,4.125,10.4775,5,12.7,5.5,13.97,3.5,8.89,10451.592,133.06425,124.1933,78.54545455,1,"Museum of Fine Arts, Boston, MA, US",,,,,
Stuart Davis,220,American,Male,White,Not Hispanic or Latinx,Hot Still-Scape for Six Colors - Seventh Avenue Style,8,2011,4,Art Between the Wars,1940,1940,0,Oil on canvas,36,91.44,45,114.3,4.5,11.43,5.5,13.97,5.5,13.97,3.5,8.89,10451.592,159.6771,124.1933,65.45454545,1,"Museum of Fine Arts, Boston, MA",,,,,
Susan Rothenberg,221,American,Female,White,Not Hispanic or Latinx,Mondrian,4,1991,4,Twentieth-Century Painting  ,1983,1984,0,Oil on canvas,109,276.86,84,213.36,5,12.7,3.75,9.525,2.75,6.985,3.5,8.89,59070.8496,120.9675,62.09665,488.32,0,"Private Collection. Courtest Sperone Westwater Gallery, New York, NY, US",,,,,
Susan Rothenberg,221,American,Female,White,Not Hispanic or Latinx,Mondrian,5,1995,4,Twentieth-Century Painting  ,1983,1984,0,Oil on canvas,109,276.86,84,213.36,8.75,22.225,6.5,16.51,2.5,6.35,3.5,8.89,59070.8496,366.93475,56.4515,160.9846154,1,"Courtesy Sperone Westwater Gallery, New York, NY, US",,,,,
Susan Rothenberg,221,American,Female,White,Not Hispanic or Latinx,Mondrian,6,2001,4,Twentieth-Century Painting  ,1983,1984,0,Oil on canvas,109,276.86,84,213.36,5,12.7,3.875,9.8425,3.5,8.89,3.5,8.89,59070.8496,124.99975,79.0321,472.5677419,1,Private collection,,,,,
Taddeo Zuccari,222,Italian,Male,White,Not Hispanic or Latinx,The Conversion of St. Paul,1,1963,4,Neoclassicism and Romanticism,1555,1555,0,Oil on canvas,50,127,40.7,103.378,3.75,9.525,3.25,8.255,0.25,0.635,3.25,8.255,13129.006,78.628875,5.241925,166.974359,0,"Palazzo Doria-Pamphili, Rome, Italy",,,,,
Taddeo Zuccari,222,Italian,Male,White,Not Hispanic or Latinx,The Conversion of St. Paul,1.1,1969,4,Neoclassicism and Romanticism,1555,1555,0,Oil on canvas,50,127,40.7,103.378,3.75,9.525,3.25,8.255,0.25,0.635,3.25,8.255,13129.006,78.628875,5.241925,166.974359,0,"Palazzo Doria-Pamphili, Rome, Italy",,,,,
Taddeo Zuccari,222,Italian,Male,White,Not Hispanic or Latinx,The Conversion of St. Paul,2,1977,4,Neoclassicism and Romanticism,1555,1555,1,Oil on canvas,50,127,40.7,103.378,3.75,9.525,3.25,8.255,0.25,0.635,3.25,8.255,13129.006,78.628875,5.241925,166.974359,0,"Palazzo Doria-Pamphili, Rome, Italy",,,,,
Taddeo Zuccari,222,Italian,Male,White,Not Hispanic or Latinx,The Conversion of St. Paul,3,1986,4,Neoclassicism and Romanticism,1555,1555,0,Oil on canvas,N/A,#VALUE!,N/A,#VALUE!,3.75,9.525,3.25,8.255,0.25,0.635,3.5,8.89,#VALUE!,78.628875,5.64515,#VALUE!,0,"Palazzo Doria-Pamphili, Rome, Italy",,,,,
Taddeo Zuccari,222,Italian,Male,White,Not Hispanic or Latinx,The Conversion of St. Paul,4,1991,4,Neoclassicism and Romanticism,1555,1555,1,Oil on canvas,N/A,#VALUE!,N/A,#VALUE!,3.75,9.525,3.125,7.9375,0.25,0.635,3.5,8.89,#VALUE!,75.6046875,5.64515,#VALUE!,1,"Palazzo Doria Pamphili, Rome, Italy",,,,,
Taddeo Zuccari,222,Italian,Male,White,Not Hispanic or Latinx,The Conversion of St. Paul,5,1995,4,Neoclassicism and Romanticism,1555,1555,1,Oil on canvas,N/A,#VALUE!,N/A,#VALUE!,3.75,9.525,3.125,7.9375,1,2.54,3.5,8.89,#VALUE!,75.6046875,22.5806,#VALUE!,1,"Palazzo Doria-Pamphili, Rome, Italy",,,,,
Taddeo Zuccari,222,Italian,Male,White,Not Hispanic or Latinx,The Conversion of St. Paul,6,2001,4,Neoclassicism and Romanticism,1555,1555,1,Oil on canvas,N/A,#VALUE!,N/A,#VALUE!,3.75,9.525,3.25,8.255,1,2.54,3.5,8.89,#VALUE!,78.628875,22.5806,#VALUE!,1,"Galleria Doria Pamphili, Rome, Italy",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Mounted Officer of the Imperial Guard,1,1963,4,Neoclassicism and Romanticism,1812,1812,0,Oil on canvas,163,414.02,76.5,194.31,4.25,10.795,3.25,8.255,2.5,6.35,3.25,8.255,80448.2262,89.112725,52.41925,902.7692308,0,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Madman,1,1963,4,Neoclassicism and Romanticism,1821,1824,0,Oil on canvas,24,60.96,20,50.8,4,10.16,3.25,8.255,2.5,6.35,3.25,8.255,3096.768,83.8708,52.41925,36.92307692,0,"Museum of Fine Arts, Ghent, Belgium",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,1,1963,4,Neoclassicism and Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,3.5,8.89,5.25,13.335,4.5,11.43,3.25,8.255,351134.7816,118.54815,94.35465,2961.959184,0,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Mounted Officer of the Imperial Guard,1.1,1969,4,Neoclassicism and Romanticism,1812,1812,0,Oil on canvas,163,414.02,76.5,194.31,4.25,10.795,3.25,8.255,2.5,6.35,3.25,8.255,80448.2262,89.112725,52.41925,902.7692308,0,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Madman,1.1,1969,4,Neoclassicism and Romanticism,1821,1824,0,Oil on canvas,24,60.96,20,50.8,4,10.16,3.25,8.255,2.5,6.35,3.25,8.255,3096.768,83.8708,52.41925,36.92307692,0,"Museum of Fine Arts, Ghent, Belgium",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,1.1,1969,4,Neoclassicism and Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,3.5,8.89,5.25,13.335,4.5,11.43,3.25,8.255,351134.7816,118.54815,94.35465,2961.959184,0,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Mounted Officer of the Imperial Guard,2,1977,4,Neoclassicism and Romanticism,1812,1812,0,Oil on canvas,115,292.1,76.5,194.31,9.75,24.765,7.5,19.05,2.75,6.985,3.25,8.255,56757.951,471.77325,57.661175,120.3076923,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Madman,2,1977,4,Neoclassicism and Romanticism,1821,1824,0,Oil on canvas,24,60.96,20,50.8,4.125,10.4775,3.25,8.255,1.75,4.445,3.25,8.255,3096.768,86.4917625,36.693475,35.8041958,0,"Museum of Fine Arts, Ghent, Belgium",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,2,1977,4,Neoclassicism and Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,4.75,12.065,7,17.78,4.75,12.065,3.25,8.255,351134.7816,214.5157,99.596575,1636.87218,0,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Mounted Officer of the Imperial Guard,3,1986,4,Neoclassicism and Romanticism,1812,1812,0,Oil on canvas,115,292.1,76.5,194.31,9.75,24.765,7.375,18.7325,2.25,5.715,3.5,8.89,56757.951,463.9103625,50.80635,122.3468057,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Madman,3,1986,4,Neoclassicism and Romanticism,1821,1824,0,Oil on canvas,24,60.96,20,50.8,4.125,10.4775,3.25,8.255,2.25,5.715,3.5,8.89,3096.768,86.4917625,50.80635,35.8041958,0,"Museum of Fine Arts, Ghent, Belgium",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,3,1986,4,Neoclassicism and Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,4.625,11.7475,6.875,17.4625,4.75,12.065,3.5,8.89,351134.7816,205.1407188,107.25785,1711.677641,0,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Mounted Officer of the Imperial Guard,4,1991,4,Neoclassicism and Romanticism,1812,1812,0,Oil on canvas,115,292.1,76.5,194.31,4.5,11.43,3.5,8.89,2.5,6.35,3.5,8.89,56757.951,101.6127,56.4515,558.5714286,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Madman,4,1991,4,Neoclassicism and Romanticism,1821,1824,0,Oil on canvas,24,60.96,20,50.8,4.125,10.4775,3.25,8.255,2,5.08,3.5,8.89,3096.768,86.4917625,45.1612,35.8041958,0,"Museum voor Schone Kunsten, Ghent, Belgium",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,4,1991,4,Neoclassicism and Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,3.75,9.525,5.5,13.97,4.75,12.065,3.5,8.89,351134.7816,133.06425,107.25785,2638.836364,0,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Mounted Officer of the Imperial Guard,5,1995,4,Neoclassicism and Romanticism,1812,1812,0,Oil on canvas,115,292.1,76.5,194.31,4.5,11.43,3.5,8.89,3,7.62,3.5,8.89,56757.951,101.6127,67.7418,558.5714286,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Madman,5,1995,4,Neoclassicism and Romanticism,1821,1824,0,Oil on canvas,24,60.96,20,50.8,4.125,10.4775,3.375,8.5725,2,5.08,3.5,8.89,3096.768,89.81836875,45.1612,34.47811448,1,"Museum voor Schone Kunsten, Ghent, Belgium",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,5,1995,4,Neoclassicism and Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,4.75,12.065,7.125,18.0975,4.5,11.43,3.5,8.89,351134.7816,218.3463375,101.6127,1608.155125,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Madman,6,2001,4,Neoclassicism and Romanticism,1821,1824,0,Oil on canvas,24,60.96,20,50.8,4.125,10.4775,3.375,8.5725,1.375,3.4925,3.5,8.89,3096.768,89.81836875,31.048325,34.47811448,1,"Museum voor Schone Kunsten, Ghent, Belgium",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,6,2001,4,Neoclassicism and Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,4.75,12.065,7.125,18.0975,7,17.78,3.5,8.89,351134.7816,218.3463375,158.0642,1608.155125,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Charging Chasseur,7,2007,4,Art in the Age of the Romanticism,1812,1812,0,Oil on canvas,137,347.98,105,266.7,5,12.7,3.75,9.525,7,17.78,3.5,8.89,92806.266,120.9675,158.0642,767.2,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Portrait of an Insane Man (Man Suffering from Delusions of Military Rank),7,2007,4,Art in the Age of the Romanticism,1822,1823,0,Oil on canvas,32.5,82.55,26,66.04,4.75,12.065,3.875,9.8425,4,10.16,3.5,8.89,5451.602,118.7497625,90.3224,45.90831919,1,"Collection Oskar Reinhart ""Am Römerholz,"" Winterthur, Switzerland",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,7,2007,4,Art in the Age of the Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,5.375,13.6525,8,20.32,6.25,15.875,3.5,8.89,351134.7816,277.4188,141.12875,1265.72093,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Charging Chasseur,8,2011,4,Art in the Age of the Romanticism,1812,1812,0,Oil on canvas,137,347.98,105,266.7,5,12.7,3.875,9.8425,6.75,17.145,3.5,8.89,92806.266,124.99975,152.41905,742.4516129,1,"The Louvre, Paris, France",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,Portrait of an Insane Man (Man Suffering from Delusions of Military Rank),8,2011,4,Art in the Age of the Romanticism,1822,1823,0,Oil on canvas,32.5,82.55,26,66.04,4.75,12.065,3.75,9.525,5.75,14.605,3.5,8.89,5451.602,114.919125,129.83845,47.43859649,1,"Collection Oskar Reinhart ""Am Römerholz,"" Winterthur, Switzerland",,,,,
Théodore Géricault,223,French,Male,White,Not Hispanic or Latinx,The Raft of the Medusa,8,2011,4,Art in the Age of the Romanticism,1818,1819,0,Oil on canvas,193,490.22,282,716.28,5.125,13.0175,7.5,19.05,6.75,17.145,3.5,8.89,351134.7816,247.983375,152.41905,1415.960976,1,"The Louvre, Paris, France",,,,,
Thomas Cole,224,American,Male,White,Not Hispanic or Latinx,"Schroon Mountain, Adirondacks",4,1991,4,Neoclassicism and Romanticism,1838,1838,0,Oil on canvas,39.375,100.0125,63,160.02,4,10.16,6.25,15.875,2.5,6.35,3.5,8.89,16004.00025,161.29,56.4515,99.225,1,"The Cleveland Museum of Art, Cleveland, OH, US",,,,,
Thomas Cole,224,American,Male,White,Not Hispanic or Latinx,"Schroon Mountain, Adirondacks",5,1995,4,Neoclassicism and Romanticism,1838,1838,0,Oil on canvas,39.375,100.0125,63,160.02,3.75,9.525,6.25,15.875,2.75,6.985,3.5,8.89,16004.00025,151.209375,62.09665,105.84,1,"The Cleveland Museum of Art, Cleveland, OH, US",,,,,
Thomas Cole,224,American,Male,White,Not Hispanic or Latinx,"View of Schroon Mountain, Essex County, New York, After a Storm",6,2001,4,Neoclassicism and Romanticism,1838,1838,0,Oil on canvas,39.375,100.0125,63,160.02,3.875,9.8425,6.375,16.1925,3,7.62,3.5,8.89,16004.00025,159.3746813,67.7418,100.4174573,1,"The Cleveland Museum of Art, Cleveland, OH, US",,,,,
